2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: batchDeleteUsingPOST_5
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: deleteUsingPOST_6
2020-03-16 18:55:38 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: listUsingGET_8
2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: addUsingPOST_4
2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: addUsingGET_4
2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: ajaxListUsingGET_7
2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: ajaxListUsingPOST_7
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: batchDeleteUsingPOST_6
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: deleteUsingPOST_7
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: listUsingGET_9
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2020-03-16 18:55:38 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
